table_name,record_identifier,rejection_reason,rejected_at,raw_payload
orders,ORD_0005009,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005009"", ""customer_id"": ""CUST_004778"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-05"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005021,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005021"", ""customer_id"": ""CUST_007435"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-05"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005058,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005058"", ""customer_id"": ""CUST_005346"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-06"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005235,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005235"", ""customer_id"": ""CUST_001973"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-10"", ""quantity"": 4, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005266,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005266"", ""customer_id"": ""CUST_005923"", ""product_id"": ""PROD_0101"", ""order_date"": ""2022-07-10"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005268,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005268"", ""customer_id"": ""CUST_006534"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-10"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005273,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005273"", ""customer_id"": ""CUST_007389"", ""product_id"": ""PROD_0485"", ""order_date"": ""2022-07-10"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005279,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005279"", ""customer_id"": ""CUST_009650"", ""product_id"": ""PROD_0101"", ""order_date"": ""2022-07-10"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005305,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005305"", ""customer_id"": ""CUST_003860"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-11"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Refunded""}"
orders,ORD_0005374,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005374"", ""customer_id"": ""CUST_004676"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-12"", ""quantity"": 2, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0005414,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005414"", ""customer_id"": ""CUST_000220"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-13"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005455,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005455"", ""customer_id"": ""CUST_007801"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-13"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005456,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005456"", ""customer_id"": ""CUST_007930"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-13"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Refunded""}"
orders,ORD_0005567,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005567"", ""customer_id"": ""CUST_007750"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-15"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005578,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005578"", ""customer_id"": ""CUST_000803"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-16"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005597,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005597"", ""customer_id"": ""CUST_005735"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-16"", ""quantity"": 1, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0005629,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005629"", ""customer_id"": ""CUST_009989"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-16"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005631,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005631"", ""customer_id"": ""CUST_000254"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-17"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005662,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005662"", ""customer_id"": ""CUST_004568"", ""product_id"": ""PROD_0291"", ""order_date"": ""2022-07-17"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0005677,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005677"", ""customer_id"": ""CUST_006867"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-17"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005742,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005742"", ""customer_id"": ""CUST_007634"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-18"", ""quantity"": 4, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005810,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005810"", ""customer_id"": ""CUST_003267"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-20"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005843,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005843"", ""customer_id"": ""CUST_009879"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-20"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005861,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005861"", ""customer_id"": ""CUST_002814"", ""product_id"": ""PROD_0319"", ""order_date"": ""2022-07-21"", ""quantity"": 4, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005896,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005896"", ""customer_id"": ""CUST_009408"", ""product_id"": ""PROD_0155"", ""order_date"": ""2022-07-21"", ""quantity"": 7, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005932,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005932"", ""customer_id"": ""CUST_005675"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-22"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005946,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005946"", ""customer_id"": ""CUST_000175"", ""product_id"": ""PROD_0101"", ""order_date"": ""2022-07-23"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0005966,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0005966"", ""customer_id"": ""CUST_003281"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-23"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006047,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006047"", ""customer_id"": ""CUST_008693"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-24"", ""quantity"": 1, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0006080,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006080"", ""customer_id"": ""CUST_005700"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-25"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Shipped""}"
orders,ORD_0006082,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006082"", ""customer_id"": ""CUST_006205"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-25"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0006092,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006092"", ""customer_id"": ""CUST_007964"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-25"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006151,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006151"", ""customer_id"": ""CUST_001519"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-27"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006192,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006192"", ""customer_id"": ""CUST_008141"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-27"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0006284,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006284"", ""customer_id"": ""CUST_005572"", ""product_id"": ""PROD_0177"", ""order_date"": ""2022-07-29"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Shipped""}"
orders,ORD_0006289,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006289"", ""customer_id"": ""CUST_006565"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-29"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0006380,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006380"", ""customer_id"": ""CUST_002056"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-31"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006382,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006382"", ""customer_id"": ""CUST_003155"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-07-31"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Refunded""}"
orders,ORD_0006402,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006402"", ""customer_id"": ""CUST_006596"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-07-31"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006406,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006406"", ""customer_id"": ""CUST_008083"", ""product_id"": ""PROD_0319"", ""order_date"": ""2022-07-31"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006492,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006492"", ""customer_id"": ""CUST_005072"", ""product_id"": ""PROD_0155"", ""order_date"": ""2022-08-02"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006560,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006560"", ""customer_id"": ""CUST_008686"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-03"", ""quantity"": 2, ""payment_method"": ""PayPal"", ""order_status"": ""Shipped""}"
orders,ORD_0006564,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006564"", ""customer_id"": ""CUST_009070"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-03"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006583,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006583"", ""customer_id"": ""CUST_002922"", ""product_id"": ""PROD_0485"", ""order_date"": ""2022-08-04"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006668,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006668"", ""customer_id"": ""CUST_009767"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-05"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Cancelled""}"
orders,ORD_0006721,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006721"", ""customer_id"": ""CUST_007459"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-06"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006817,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006817"", ""customer_id"": ""CUST_004856"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-08"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0006818,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006818"", ""customer_id"": ""CUST_004965"", ""product_id"": ""PROD_0155"", ""order_date"": ""2022-08-08"", ""quantity"": 2, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0006883,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006883"", ""customer_id"": ""CUST_006385"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-09"", ""quantity"": 3, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006920,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006920"", ""customer_id"": ""CUST_004256"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-10"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006950,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006950"", ""customer_id"": ""CUST_009690"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-10"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0006977,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006977"", ""customer_id"": ""CUST_004159"", ""product_id"": ""PROD_0155"", ""order_date"": ""2022-08-11"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0006992,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0006992"", ""customer_id"": ""CUST_008645"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-11"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007049,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007049"", ""customer_id"": ""CUST_008481"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-12"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007073,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007073"", ""customer_id"": ""CUST_003410"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-13"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007081,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007081"", ""customer_id"": ""CUST_005005"", ""product_id"": ""PROD_0155"", ""order_date"": ""2022-08-13"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0007171,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007171"", ""customer_id"": ""CUST_009699"", ""product_id"": ""PROD_0177"", ""order_date"": ""2022-08-14"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0007186,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007186"", ""customer_id"": ""CUST_003109"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-15"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007218,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007218"", ""customer_id"": ""CUST_009168"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-15"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007237,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007237"", ""customer_id"": ""CUST_002937"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-16"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007254,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007254"", ""customer_id"": ""CUST_006134"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-16"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007267,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007267"", ""customer_id"": ""CUST_008886"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-16"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0007295,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007295"", ""customer_id"": ""CUST_003962"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-17"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007313,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007313"", ""customer_id"": ""CUST_007321"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-17"", ""quantity"": 2, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007325,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007325"", ""customer_id"": ""CUST_000125"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-18"", ""quantity"": 2, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0007386,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007386"", ""customer_id"": ""CUST_009379"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-18"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007397,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007397"", ""customer_id"": ""CUST_001370"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-19"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007422,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007422"", ""customer_id"": ""CUST_004116"", ""product_id"": ""PROD_0291"", ""order_date"": ""2022-08-19"", ""quantity"": 2, ""payment_method"": ""PayPal"", ""order_status"": ""Refunded""}"
orders,ORD_0007521,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007521"", ""customer_id"": ""CUST_000764"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-21"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007623,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007623"", ""customer_id"": ""CUST_007842"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-22"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Refunded""}"
orders,ORD_0007791,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007791"", ""customer_id"": ""CUST_007934"", ""product_id"": ""PROD_0485"", ""order_date"": ""2022-08-25"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007807,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007807"", ""customer_id"": ""CUST_002294"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-26"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007817,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007817"", ""customer_id"": ""CUST_004098"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-26"", ""quantity"": 4, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007823,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007823"", ""customer_id"": ""CUST_004703"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-26"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007862,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007862"", ""customer_id"": ""CUST_000089"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-27"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0007911,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007911"", ""customer_id"": ""CUST_000643"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-28"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0007940,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0007940"", ""customer_id"": ""CUST_005175"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-28"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0008012,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0008012"", ""customer_id"": ""CUST_005064"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-29"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0008027,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0008027"", ""customer_id"": ""CUST_008241"", ""product_id"": ""PROD_0031"", ""order_date"": ""2022-08-29"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0008033,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0008033"", ""customer_id"": ""CUST_009158"", ""product_id"": ""PROD_0101"", ""order_date"": ""2022-08-29"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0008058,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0008058"", ""customer_id"": ""CUST_003654"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-30"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0008087,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0008087"", ""customer_id"": ""CUST_007649"", ""product_id"": ""PROD_0009"", ""order_date"": ""2022-08-30"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
